2024-07-10 18:39:20,801 INFO    StreamThr :3941 [internal.py:wandb_internal():86] W&B internal server running at pid: 3941, started at: 2024-07-10 18:39:20.800608
2024-07-10 18:39:23,084 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/conda-environment.yaml
2024-07-10 18:39:23,084 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/output.log
2024-07-10 18:39:23,084 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/wandb-metadata.json
2024-07-10 18:39:23,084 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/requirements.txt
2024-07-10 18:39:23,928 DEBUG   SenderThread:3941 [sender.py:send():379] send: telemetry
2024-07-10 18:39:23,932 DEBUG   SenderThread:3941 [sender.py:send():379] send: exit
2024-07-10 18:39:23,932 INFO    SenderThread:3941 [sender.py:send_exit():586] handling exit code: 1
2024-07-10 18:39:23,932 INFO    SenderThread:3941 [sender.py:send_exit():588] handling runtime: 2
2024-07-10 18:39:23,933 INFO    SenderThread:3941 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-10 18:39:23,933 INFO    SenderThread:3941 [sender.py:send_exit():594] send defer
2024-07-10 18:39:23,933 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,933 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 0
2024-07-10 18:39:23,933 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,933 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-10 18:39:23,933 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 1
2024-07-10 18:39:23,933 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,933 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 1
2024-07-10 18:39:23,934 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,934 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-10 18:39:23,934 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 2
2024-07-10 18:39:23,934 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 2
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [system_monitor.py:finish():203] Stopping system monitor
2024-07-10 18:39:23,934 DEBUG   SystemMonitor:3941 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-10 18:39:23,934 DEBUG   SystemMonitor:3941 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-10 18:39:23,934 DEBUG   SystemMonitor:3941 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [interfaces.py:finish():202] Joined cpu monitor
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [interfaces.py:finish():202] Joined disk monitor
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [interfaces.py:finish():202] Joined gpuapple monitor
2024-07-10 18:39:23,934 INFO    HandlerThread:3941 [interfaces.py:finish():202] Joined memory monitor
2024-07-10 18:39:23,935 INFO    HandlerThread:3941 [interfaces.py:finish():202] Joined network monitor
2024-07-10 18:39:23,935 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 3
2024-07-10 18:39:23,935 DEBUG   SenderThread:3941 [sender.py:send():379] send: telemetry
2024-07-10 18:39:23,935 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,935 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 3
2024-07-10 18:39:23,935 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 4
2024-07-10 18:39:23,935 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,935 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 4
2024-07-10 18:39:23,935 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-10 18:39:23,935 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 5
2024-07-10 18:39:23,935 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,935 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 5
2024-07-10 18:39:23,935 DEBUG   SenderThread:3941 [sender.py:send():379] send: summary
2024-07-10 18:39:23,936 INFO    SenderThread:3941 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-10 18:39:23,936 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,936 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-10 18:39:23,936 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 6
2024-07-10 18:39:23,936 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:23,936 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 6
2024-07-10 18:39:23,936 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:23,936 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-10 18:39:23,937 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: status_report
2024-07-10 18:39:24,026 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 7
2024-07-10 18:39:24,026 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:24,026 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 7
2024-07-10 18:39:24,026 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:24,026 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-10 18:39:24,088 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/config.yaml
2024-07-10 18:39:24,088 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/wandb-summary.json
2024-07-10 18:39:24,937 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:25,093 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/output.log
2024-07-10 18:39:25,934 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 8
2024-07-10 18:39:25,934 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:25,934 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:25,934 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 8
2024-07-10 18:39:25,935 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:25,935 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-10 18:39:25,935 INFO    SenderThread:3941 [job_builder.py:build():318] Attempting to build job artifact
2024-07-10 18:39:25,935 INFO    SenderThread:3941 [job_builder.py:_get_source_type():455] is repo sourced job
2024-07-10 18:39:25,939 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:25,953 INFO    SenderThread:3941 [job_builder.py:build():431] adding wandb-job metadata file
2024-07-10 18:39:25,954 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 9
2024-07-10 18:39:25,954 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:25,954 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:25,954 DEBUG   SenderThread:3941 [sender.py:send():379] send: artifact
2024-07-10 18:39:25,954 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 9
2024-07-10 18:39:26,096 INFO    Thread-12 :3941 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/output.log
2024-07-10 18:39:26,366 INFO    SenderThread:3941 [sender.py:send_artifact():1468] sent artifact job-https___github.com_kentaroy47_vision-transformers-cifar10.git_train_cifar10_cpu.py - {'id': 'QXJ0aWZhY3Q6OTU1ODgwMjI2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI1MTAwNTU5NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTU1ODgwMjI2', 'versionIndex': 3}}}
2024-07-10 18:39:26,366 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:26,366 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-10 18:39:26,367 INFO    SenderThread:3941 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-10 18:39:26,946 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:27,102 INFO    SenderThread:3941 [dir_watcher.py:finish():388] scan: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files
2024-07-10 18:39:27,102 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/requirements.txt requirements.txt
2024-07-10 18:39:27,103 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/output.log output.log
2024-07-10 18:39:27,106 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/config.yaml config.yaml
2024-07-10 18:39:27,106 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/wandb-summary.json wandb-summary.json
2024-07-10 18:39:27,108 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/conda-environment.yaml conda-environment.yaml
2024-07-10 18:39:27,109 INFO    SenderThread:3941 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/wandb-metadata.json wandb-metadata.json
2024-07-10 18:39:27,111 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 10
2024-07-10 18:39:27,111 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:27,111 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:27,112 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 10
2024-07-10 18:39:27,112 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:27,112 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-10 18:39:27,112 INFO    SenderThread:3941 [file_pusher.py:finish():172] shutting down file pusher
2024-07-10 18:39:27,383 INFO    wandb-upload_0:3941 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/requirements.txt
2024-07-10 18:39:27,421 INFO    wandb-upload_3:3941 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/wandb-summary.json
2024-07-10 18:39:27,428 INFO    wandb-upload_1:3941 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/output.log
2024-07-10 18:39:27,443 INFO    wandb-upload_4:3941 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/conda-environment.yaml
2024-07-10 18:39:27,475 INFO    wandb-upload_2:3941 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/files/config.yaml
2024-07-10 18:39:27,680 INFO    Thread-11 (_thread_body):3941 [sender.py:transition_state():614] send defer: 11
2024-07-10 18:39:27,680 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:27,680 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 11
2024-07-10 18:39:27,681 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:27,681 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-10 18:39:27,681 INFO    SenderThread:3941 [file_pusher.py:join():178] waiting for file pusher
2024-07-10 18:39:27,681 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 12
2024-07-10 18:39:27,681 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:27,681 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 12
2024-07-10 18:39:27,682 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:27,682 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-10 18:39:27,682 INFO    SenderThread:3941 [file_stream.py:finish():614] file stream finish called
2024-07-10 18:39:27,770 INFO    SenderThread:3941 [file_stream.py:finish():618] file stream finish is done
2024-07-10 18:39:27,770 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 13
2024-07-10 18:39:27,770 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:27,770 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 13
2024-07-10 18:39:27,771 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:27,771 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-10 18:39:27,771 INFO    SenderThread:3941 [sender.py:transition_state():614] send defer: 14
2024-07-10 18:39:27,771 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:27,771 DEBUG   SenderThread:3941 [sender.py:send():379] send: final
2024-07-10 18:39:27,771 INFO    HandlerThread:3941 [handler.py:handle_request_defer():172] handle defer: 14
2024-07-10 18:39:27,771 DEBUG   SenderThread:3941 [sender.py:send():379] send: footer
2024-07-10 18:39:27,771 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:27,771 INFO    SenderThread:3941 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-10 18:39:27,772 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:27,772 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:27,773 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: server_info
2024-07-10 18:39:27,773 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:27,773 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:27,773 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: get_summary
2024-07-10 18:39:27,773 DEBUG   SenderThread:3941 [sender.py:send_request():406] send_request: server_info
2024-07-10 18:39:27,774 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: sampled_history
2024-07-10 18:39:27,774 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-10 18:39:27,848 INFO    MainThread:3941 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-07-10 18:39:27,849 INFO    MainThread:3941 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-07-10 18:39:27,849 INFO    MainThread:3941 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-07-10 18:39:27,849 DEBUG   HandlerThread:3941 [handler.py:handle_request():146] handle_request: shutdown
2024-07-10 18:39:27,849 INFO    HandlerThread:3941 [handler.py:finish():866] shutting down handler
2024-07-10 18:39:28,778 INFO    WriterThread:3941 [datastore.py:close():296] close: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183920-p4c6uj0j/run-p4c6uj0j.wandb
2024-07-10 18:39:28,849 INFO    SenderThread:3941 [sender.py:finish():1546] shutting down sender
2024-07-10 18:39:28,849 INFO    SenderThread:3941 [file_pusher.py:finish():172] shutting down file pusher
2024-07-10 18:39:28,850 INFO    SenderThread:3941 [file_pusher.py:join():178] waiting for file pusher
