2024-07-10 18:39:54,710 INFO    StreamThr :4005 [internal.py:wandb_internal():86] W&B internal server running at pid: 4005, started at: 2024-07-10 18:39:54.709875
2024-07-10 18:39:56,328 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-10 18:39:56,328 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 4
2024-07-10 18:39:56,329 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:56,329 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 4
2024-07-10 18:39:56,329 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 5
2024-07-10 18:39:56,329 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:56,329 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 5
2024-07-10 18:39:56,329 DEBUG   SenderThread:4005 [sender.py:send():379] send: summary
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-10 18:39:56,329 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 6
2024-07-10 18:39:56,329 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:56,329 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 6
2024-07-10 18:39:56,329 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:56,329 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-10 18:39:56,331 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: status_report
2024-07-10 18:39:56,426 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 7
2024-07-10 18:39:56,426 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:56,426 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 7
2024-07-10 18:39:56,426 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:56,426 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-10 18:39:56,580 INFO    wandb-upload_0:4005 [upload_job.py:push():131] Uploaded file /var/folders/5z/w10zcg4j4t3d7wff385lxjgh0000gn/T/tmpwddtuiyjwandb/6iu1lxaq-wandb-metadata.json
2024-07-10 18:39:56,941 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/config.yaml
2024-07-10 18:39:56,941 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/conda-environment.yaml
2024-07-10 18:39:56,942 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/wandb-summary.json
2024-07-10 18:39:56,942 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/requirements.txt
2024-07-10 18:39:56,942 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/wandb-metadata.json
2024-07-10 18:39:56,943 INFO    Thread-12 :4005 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/output.log
2024-07-10 18:39:57,224 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:58,340 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 8
2024-07-10 18:39:58,340 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:58,340 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:58,340 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 8
2024-07-10 18:39:58,341 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:58,341 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-10 18:39:58,341 INFO    SenderThread:4005 [job_builder.py:build():318] Attempting to build job artifact
2024-07-10 18:39:58,341 INFO    SenderThread:4005 [job_builder.py:_get_source_type():455] is repo sourced job
2024-07-10 18:39:58,359 INFO    SenderThread:4005 [job_builder.py:build():431] adding wandb-job metadata file
2024-07-10 18:39:58,361 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 9
2024-07-10 18:39:58,361 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:58,361 DEBUG   SenderThread:4005 [sender.py:send():379] send: artifact
2024-07-10 18:39:58,361 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 9
2024-07-10 18:39:58,796 INFO    SenderThread:4005 [sender.py:send_artifact():1468] sent artifact job-https___github.com_kentaroy47_vision-transformers-cifar10.git_train_cifar10_cpu.py - {'id': 'QXJ0aWZhY3Q6OTU1ODgwMjI2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI1MTAwNTU5NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTU1ODgwMjI2', 'versionIndex': 3}}}
2024-07-10 18:39:58,796 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:58,796 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-10 18:39:58,796 INFO    SenderThread:4005 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-10 18:39:58,948 INFO    SenderThread:4005 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/output.log
2024-07-10 18:39:58,949 INFO    SenderThread:4005 [dir_watcher.py:finish():388] scan: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files
2024-07-10 18:39:58,949 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/requirements.txt requirements.txt
2024-07-10 18:39:58,949 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/output.log output.log
2024-07-10 18:39:58,951 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/config.yaml config.yaml
2024-07-10 18:39:58,952 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/wandb-summary.json wandb-summary.json
2024-07-10 18:39:58,953 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/conda-environment.yaml conda-environment.yaml
2024-07-10 18:39:58,955 INFO    SenderThread:4005 [dir_watcher.py:finish():402] scan save: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/wandb-metadata.json wandb-metadata.json
2024-07-10 18:39:58,955 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 10
2024-07-10 18:39:58,955 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:58,955 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 10
2024-07-10 18:39:58,955 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:58,955 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-10 18:39:58,956 INFO    SenderThread:4005 [file_pusher.py:finish():172] shutting down file pusher
2024-07-10 18:39:59,203 INFO    wandb-upload_0:4005 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/requirements.txt
2024-07-10 18:39:59,230 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:59,230 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:59,235 INFO    wandb-upload_1:4005 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/output.log
2024-07-10 18:39:59,254 INFO    wandb-upload_3:4005 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/wandb-summary.json
2024-07-10 18:39:59,260 INFO    wandb-upload_2:4005 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/config.yaml
2024-07-10 18:39:59,274 INFO    wandb-upload_4:4005 [upload_job.py:push():131] Uploaded file /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/files/conda-environment.yaml
2024-07-10 18:39:59,479 INFO    Thread-11 (_thread_body):4005 [sender.py:transition_state():614] send defer: 11
2024-07-10 18:39:59,479 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:59,479 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 11
2024-07-10 18:39:59,480 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:59,480 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-10 18:39:59,480 INFO    SenderThread:4005 [file_pusher.py:join():178] waiting for file pusher
2024-07-10 18:39:59,480 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 12
2024-07-10 18:39:59,480 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:59,480 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 12
2024-07-10 18:39:59,480 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:59,480 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-10 18:39:59,480 INFO    SenderThread:4005 [file_stream.py:finish():614] file stream finish called
2024-07-10 18:39:59,764 INFO    SenderThread:4005 [file_stream.py:finish():618] file stream finish is done
2024-07-10 18:39:59,764 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 13
2024-07-10 18:39:59,764 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:59,764 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 13
2024-07-10 18:39:59,764 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:59,764 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-10 18:39:59,765 INFO    SenderThread:4005 [sender.py:transition_state():614] send defer: 14
2024-07-10 18:39:59,765 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: defer
2024-07-10 18:39:59,765 INFO    HandlerThread:4005 [handler.py:handle_request_defer():172] handle defer: 14
2024-07-10 18:39:59,765 DEBUG   SenderThread:4005 [sender.py:send():379] send: final
2024-07-10 18:39:59,765 DEBUG   SenderThread:4005 [sender.py:send():379] send: footer
2024-07-10 18:39:59,765 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: defer
2024-07-10 18:39:59,765 INFO    SenderThread:4005 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-10 18:39:59,765 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:59,765 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: poll_exit
2024-07-10 18:39:59,765 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:59,765 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 18:39:59,766 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: server_info
2024-07-10 18:39:59,766 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: get_summary
2024-07-10 18:39:59,766 DEBUG   SenderThread:4005 [sender.py:send_request():406] send_request: server_info
2024-07-10 18:39:59,767 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: sampled_history
2024-07-10 18:39:59,767 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-10 18:39:59,830 INFO    MainThread:4005 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-07-10 18:39:59,830 INFO    MainThread:4005 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-07-10 18:39:59,830 INFO    MainThread:4005 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-07-10 18:39:59,830 DEBUG   HandlerThread:4005 [handler.py:handle_request():146] handle_request: shutdown
2024-07-10 18:39:59,831 INFO    HandlerThread:4005 [handler.py:finish():866] shutting down handler
2024-07-10 18:40:00,771 INFO    WriterThread:4005 [datastore.py:close():296] close: /Users/ericnguyen/Belkin Lab/vision-transformers-cifar10/wandb/run-20240710_183954-piw82lnn/run-piw82lnn.wandb
2024-07-10 18:40:00,836 INFO    SenderThread:4005 [sender.py:finish():1546] shutting down sender
2024-07-10 18:40:00,836 INFO    SenderThread:4005 [file_pusher.py:finish():172] shutting down file pusher
2024-07-10 18:40:00,836 INFO    SenderThread:4005 [file_pusher.py:join():178] waiting for file pusher
